,Unnamed: 0,date,id_x,latitude,longitude,place_id,post_id,text,uid,field_1,address,checkins,group_id,lat,lng,title,labels,id_y,stats,main_categorie
3692,980093,1478466852.0,74288930_1666,59.927772999999995,30.343172999999997,11200126,1666.0,,74288930.0,2954,"СПБ, ул. Рубинштейна, 36",86,,30.343509,59.927676,Mollie's Irish Pub,136,4b9c0540f964a520974136e3,"{'tipCount': 255, 'usersCount': 11424, 'checkinsCount': 26876}",Nightlife Spot
3693,980094,1478443349.0,393522538_5,59.927772999999995,30.343172999999997,11200126,5.0,,393522538.0,2954,"СПБ, ул. Рубинштейна, 36",86,,30.343509,59.927676,Mollie's Irish Pub,136,4b9c0540f964a520974136e3,"{'tipCount': 255, 'usersCount': 11424, 'checkinsCount': 26876}",Nightlife Spot
3694,980095,1476340711.0,68765597_3697,59.927772999999995,30.343172999999997,11200126,3697.0,Снимаем с самого утра??????,68765597.0,2954,"СПБ, ул. Рубинштейна, 36",86,,30.343509,59.927676,Mollie's Irish Pub,136,4b9c0540f964a520974136e3,"{'tipCount': 255, 'usersCount': 11424, 'checkinsCount': 26876}",Nightlife Spot
3696,980097,1475098718.0,136817637_1879,59.927772999999995,30.343172999999997,11200126,1879.0,,136817637.0,2954,"СПБ, ул. Рубинштейна, 36",86,,30.343509,59.927676,Mollie's Irish Pub,136,4b9c0540f964a520974136e3,"{'tipCount': 255, 'usersCount': 11424, 'checkinsCount': 26876}",Nightlife Spot
3697,980098,1474400923.0,26131037_3730,59.927772999999995,30.343172999999997,11200126,3730.0,,26131037.0,2954,"СПБ, ул. Рубинштейна, 36",86,,30.343509,59.927676,Mollie's Irish Pub,136,4b9c0540f964a520974136e3,"{'tipCount': 255, 'usersCount': 11424, 'checkinsCount': 26876}",Nightlife Spot
3698,980099,1473620119.0,10070507_3790,59.927772999999995,30.343172999999997,11200126,3790.0,"Любимые актеры,любимый режиссер… спасибо любимке за то,что мы все-таки посетили эту постановку…я в восторге от новой интерпретации Шекспира",10070507.0,2954,"СПБ, ул. Рубинштейна, 36",86,,30.343509,59.927676,Mollie's Irish Pub,136,4b9c0540f964a520974136e3,"{'tipCount': 255, 'usersCount': 11424, 'checkinsCount': 26876}",Nightlife Spot
3700,980101,1471695581.0,30709019_4082,59.927772999999995,30.343172999999997,11200126,4082.0,Культурный отдых,30709019.0,2954,"СПБ, ул. Рубинштейна, 36",86,,30.343509,59.927676,Mollie's Irish Pub,136,4b9c0540f964a520974136e3,"{'tipCount': 255, 'usersCount': 11424, 'checkinsCount': 26876}",Nightlife Spot
3703,980104,1469918334.0,401193_7010,59.927772999999995,30.343172999999997,11200126,7010.0,The end,401193.0,2954,"СПБ, ул. Рубинштейна, 36",86,,30.343509,59.927676,Mollie's Irish Pub,136,4b9c0540f964a520974136e3,"{'tipCount': 255, 'usersCount': 11424, 'checkinsCount': 26876}",Nightlife Spot
3704,980105,1468704145.0,20578194_1635,59.927772999999995,30.343172999999997,11200126,1635.0,Питер....,20578194.0,2954,"СПБ, ул. Рубинштейна, 36",86,,30.343509,59.927676,Mollie's Irish Pub,136,4b9c0540f964a520974136e3,"{'tipCount': 255, 'usersCount': 11424, 'checkinsCount': 26876}",Nightlife Spot
3705,980106,1466877400.0,839132_306,59.927772999999995,30.343172999999997,11200126,306.0,,839132.0,2954,"СПБ, ул. Рубинштейна, 36",86,,30.343509,59.927676,Mollie's Irish Pub,136,4b9c0540f964a520974136e3,"{'tipCount': 255, 'usersCount': 11424, 'checkinsCount': 26876}",Nightlife Spot
