,Unnamed: 0,date,id_x,latitude,longitude,place_id,post_id,text,uid,field_1,address,checkins,group_id,lat,lng,title,labels,id_y,stats,main_categorie
53013,1872741,1457868061.0,5064268_4026,59.865156000000006,30.318154999999997,25340,4026.0,,5064268.0,1233,Московский просп. 165 корпус 2,239,,30.317871000000004,59.865478,РНБ (Российская Национальная Библиотека),129,4c5ecdb47f661b8d67f74e1c,"{'tipCount': 127, 'usersCount': 8317, 'checkinsCount': 20101}",Professional & Other Places
53014,1872742,1456224850.0,95733938_2305,59.865156000000006,30.318154999999997,25340,2305.0,Сделали доброе дело??<br><br>С 23 февраля!!!????,95733938.0,1233,Московский просп. 165 корпус 2,239,,30.317871000000004,59.865478,РНБ (Российская Национальная Библиотека),129,4c5ecdb47f661b8d67f74e1c,"{'tipCount': 127, 'usersCount': 8317, 'checkinsCount': 20101}",Professional & Other Places
53015,1872750,1455111433.0,15128259_2970,59.865156000000006,30.318154999999997,25340,2970.0,,15128259.0,1233,Московский просп. 165 корпус 2,239,,30.317871000000004,59.865478,РНБ (Российская Национальная Библиотека),129,4c5ecdb47f661b8d67f74e1c,"{'tipCount': 127, 'usersCount': 8317, 'checkinsCount': 20101}",Professional & Other Places
53016,1872751,1454248391.0,16089963_2365,59.865156000000006,30.318154999999997,25340,2365.0,В РНБ знают способ борьбы со свиным гриппом - лучок в гардеробе,16089963.0,1233,Московский просп. 165 корпус 2,239,,30.317871000000004,59.865478,РНБ (Российская Национальная Библиотека),129,4c5ecdb47f661b8d67f74e1c,"{'tipCount': 127, 'usersCount': 8317, 'checkinsCount': 20101}",Professional & Other Places
53017,1872761,1454065924.0,19583030_8417,59.865156000000006,30.318154999999997,25340,8417.0,У нас тут своя атмосфера,19583030.0,1233,Московский просп. 165 корпус 2,239,,30.317871000000004,59.865478,РНБ (Российская Национальная Библиотека),129,4c5ecdb47f661b8d67f74e1c,"{'tipCount': 127, 'usersCount': 8317, 'checkinsCount': 20101}",Professional & Other Places
53018,1872762,1451058795.0,19614078_2487,59.865156000000006,30.318154999999997,25340,2487.0,???,19614078.0,1233,Московский просп. 165 корпус 2,239,,30.317871000000004,59.865478,РНБ (Российская Национальная Библиотека),129,4c5ecdb47f661b8d67f74e1c,"{'tipCount': 127, 'usersCount': 8317, 'checkinsCount': 20101}",Professional & Other Places
53019,1872774,1449412546.0,196721301_464,59.865156000000006,30.318154999999997,25340,464.0,,196721301.0,1233,Московский просп. 165 корпус 2,239,,30.317871000000004,59.865478,РНБ (Российская Национальная Библиотека),129,4c5ecdb47f661b8d67f74e1c,"{'tipCount': 127, 'usersCount': 8317, 'checkinsCount': 20101}",Professional & Other Places
53020,1872775,1448804177.0,335192196_78,59.865156000000006,30.318154999999997,25340,78.0,Studying during the weekend xaxaxa a!!!!!!!! And it  started snowing xaxaxa. The ? came!!!!!,335192196.0,1233,Московский просп. 165 корпус 2,239,,30.317871000000004,59.865478,РНБ (Российская Национальная Библиотека),129,4c5ecdb47f661b8d67f74e1c,"{'tipCount': 127, 'usersCount': 8317, 'checkinsCount': 20101}",Professional & Other Places
53021,1872776,1447870012.0,7616402_1026,59.865156000000006,30.318154999999997,25340,1026.0,??Выгнали из Российской Национальной Библиотеки за нарушение норм общественного поведения и неуважение к тишине( #РНБ #скандал #библиотека #nlr #читальныйзал #тишинадолжнабытьвбиблиотеке @ National Library of Russia,7616402.0,1233,Московский просп. 165 корпус 2,239,,30.317871000000004,59.865478,РНБ (Российская Национальная Библиотека),129,4c5ecdb47f661b8d67f74e1c,"{'tipCount': 127, 'usersCount': 8317, 'checkinsCount': 20101}",Professional & Other Places
53022,1872777,1446906818.0,58250_12737,59.865156000000006,30.318154999999997,25340,12737.0,"Лифгардиоум левиоса, или как правильно.... Магистерская , пишись ! По возможности , сама !",58250.0,1233,Московский просп. 165 корпус 2,239,,30.317871000000004,59.865478,РНБ (Российская Национальная Библиотека),129,4c5ecdb47f661b8d67f74e1c,"{'tipCount': 127, 'usersCount': 8317, 'checkinsCount': 20101}",Professional & Other Places
